TotalResponseTime,type,DurationTimeHist,ResponseTimeHist,InitCost
6.654,AWS::DynamoDB::Table,6.652999999999999,6.652999999999999,0.0
7.299,AWS::DynamoDB::Table,7.301000000000001,7.301000000000001,0.0
6.407,AWS::DynamoDB::Table,6.408,6.408,0.0
6.456,AWS::DynamoDB::Table,6.196999999999999,6.196999999999999,0.0
6.521,AWS::DynamoDB::Table,6.519,6.519,0.0
6.74,AWS::DynamoDB::Table,6.7379999999999995,6.7379999999999995,0.0
5.65,AWS::DynamoDB::Table,5.649999999999999,5.649999999999999,0.0
5.711,AWS::DynamoDB::Table,5.710999999999999,5.710999999999999,0.0
6.238,AWS::DynamoDB::Table,6.238,6.238,0.0
3.956,AWS::DynamoDB::Table,3.957,3.957,0.0
5.439,AWS::DynamoDB::Table,5.441000000000001,5.441000000000001,0.0
5.457,AWS::DynamoDB::Table,5.456,5.456,0.0
4.948,AWS::DynamoDB::Table,4.708,4.708,0.0
6.3,AWS::DynamoDB::Table,6.2410000000000005,6.2410000000000005,0.0
6.577,AWS::DynamoDB::Table,6.577,6.577,0.0
5.923,AWS::DynamoDB::Table,5.925,5.925,0.0
3.961,AWS::DynamoDB::Table,3.962,3.962,0.0
6.757,AWS::DynamoDB::Table,6.756999999999999,6.756999999999999,0.0
5.921,AWS::DynamoDB::Table,5.877,5.877,0.0
5.854,AWS::DynamoDB::Table,5.853,5.853,0.0
4.402,AWS::DynamoDB::Table,4.402,4.402,0.0
6.308,AWS::DynamoDB::Table,6.308,6.308,0.0
3.982,AWS::DynamoDB::Table,3.982,3.982,0.0
6.453,AWS::DynamoDB::Table,6.452999999999999,6.452999999999999,0.0
2.799,AWS::DynamoDB::Table,2.798,2.798,0.0
6.254,AWS::DynamoDB::Table,6.254,6.254,0.0
4.886,AWS::DynamoDB::Table,4.885,4.885,0.0
6.017,AWS::DynamoDB::Table,6.017,6.017,0.0
6.182,AWS::DynamoDB::Table,6.182,6.182,0.0
5.03,AWS::DynamoDB::Table,5.031,5.031,0.0
6.304,AWS::DynamoDB::Table,6.305,6.305,0.0
5.792,AWS::DynamoDB::Table,5.793,5.793,0.0
7.066,AWS::DynamoDB::Table,7.0649999999999995,7.0649999999999995,0.0
5.472,AWS::DynamoDB::Table,5.470000000000001,5.470000000000001,0.0
4.337,AWS::DynamoDB::Table,4.3389999999999995,4.3389999999999995,0.0
5.461,AWS::DynamoDB::Table,5.46,5.46,0.0
4.84,AWS::DynamoDB::Table,4.841999999999999,4.841999999999999,0.0
1.441,AWS::DynamoDB::Table,1.401,1.401,0.0
5.656,AWS::DynamoDB::Table,5.656000000000001,5.656000000000001,0.0
3.358,AWS::DynamoDB::Table,3.358,3.358,0.0
4.22,AWS::DynamoDB::Table,4.22,4.22,0.0
5.324,AWS::DynamoDB::Table,5.323999999999999,5.323999999999999,0.0
5.467,AWS::DynamoDB::Table,5.467,5.467,0.0
2.86,AWS::DynamoDB::Table,2.859,2.859,0.0
6.594,AWS::DynamoDB::Table,6.593,6.593,0.0
4.398,AWS::DynamoDB::Table,4.398,4.398,0.0
7.2,AWS::DynamoDB::Table,7.198999999999999,7.198999999999999,0.0
5.609,AWS::DynamoDB::Table,5.609999999999999,5.609999999999999,0.0
5.343,AWS::DynamoDB::Table,5.343000000000001,5.343000000000001,0.0
5.58,AWS::DynamoDB::Table,5.579000000000001,5.579000000000001,0.0
5.825,AWS::DynamoDB::Table,5.824999999999999,5.824999999999999,0.0
5.51,AWS::DynamoDB::Table,5.511,5.511,0.0
5.263,AWS::DynamoDB::Table,5.263,5.263,0.0
5.443,AWS::DynamoDB::Table,4.36,4.36,0.0
5.825,AWS::DynamoDB::Table,5.825,5.825,0.0
6.634,AWS::DynamoDB::Table,6.636,6.636,0.0
5.984,AWS::DynamoDB::Table,5.985,5.985,0.0
6.151,AWS::DynamoDB::Table,6.151,6.151,0.0
5.497,AWS::DynamoDB::Table,5.498,5.498,0.0
5.557,AWS::DynamoDB::Table,5.555,5.555,0.0
6.665,AWS::DynamoDB::Table,6.664,6.664,0.0
4.16,AWS::DynamoDB::Table,4.162,4.162,0.0
4.4,AWS::DynamoDB::Table,4.2170000000000005,4.2170000000000005,0.0
5.765,AWS::DynamoDB::Table,5.766,5.766,0.0
4.816,AWS::DynamoDB::Table,4.815,4.815,0.0
5.943,AWS::DynamoDB::Table,5.942,5.942,0.0
3.723,AWS::DynamoDB::Table,3.7210000000000005,3.7210000000000005,0.0
4.752,AWS::DynamoDB::Table,4.752999999999999,4.752999999999999,0.0
6.248,AWS::DynamoDB::Table,6.249,6.249,0.0
6.781,AWS::DynamoDB::Table,6.7829999999999995,6.7829999999999995,0.0
4.358,AWS::DynamoDB::Table,4.356,4.356,0.0
6.33,AWS::DynamoDB::Table,6.3309999999999995,6.3309999999999995,0.0
5.874,AWS::DynamoDB::Table,5.874,5.874,0.0
6.233,AWS::DynamoDB::Table,6.233,6.233,0.0
5.803,AWS::DynamoDB::Table,5.803999999999999,5.803999999999999,0.0
4.534,AWS::DynamoDB::Table,4.534999999999999,4.534999999999999,0.0
3.228,AWS::DynamoDB::Table,3.2279999999999998,3.2279999999999998,0.0
4.476,AWS::DynamoDB::Table,4.476,4.476,0.0
5.546,AWS::DynamoDB::Table,5.545999999999999,5.545999999999999,0.0
5.165,AWS::DynamoDB::Table,5.165,5.165,0.0
8.971,AWS::DynamoDB::Table,8.97,8.97,0.0
6.117,AWS::DynamoDB::Table,6.116999999999999,6.116999999999999,0.0
6.333,AWS::DynamoDB::Table,6.254,6.254,0.0
4.933,AWS::DynamoDB::Table,4.9319999999999995,4.9319999999999995,0.0
5.698,AWS::DynamoDB::Table,5.697,5.697,0.0
5.398,AWS::DynamoDB::Table,5.399,5.399,0.0
5.353,AWS::DynamoDB::Table,5.351999999999999,5.351999999999999,0.0
6.423,AWS::DynamoDB::Table,6.422,6.422,0.0
5.463,AWS::DynamoDB::Table,5.462,5.462,0.0
6.446,AWS::DynamoDB::Table,6.446,6.446,0.0
5.679,AWS::DynamoDB::Table,5.68,5.68,0.0
3.81,AWS::DynamoDB::Table,3.809,3.809,0.0
4.067,AWS::DynamoDB::Table,4.067,4.067,0.0
6.75,AWS::DynamoDB::Table,6.751000000000001,6.751000000000001,0.0
5.893,AWS::DynamoDB::Table,5.8950000000000005,5.8950000000000005,0.0
6.789,AWS::DynamoDB::Table,6.788,6.788,0.0
4.17,AWS::DynamoDB::Table,4.170999999999999,4.170999999999999,0.0
7.348,AWS::DynamoDB::Table,7.346,7.346,0.0
7.076,AWS::DynamoDB::Table,7.076,7.076,0.0
5.402,AWS::DynamoDB::Table,5.362000000000001,5.362000000000001,0.0
6.396,AWS::DynamoDB::Table,6.396,6.396,0.0
5.228,AWS::DynamoDB::Table,5.229,5.229,0.0
5.065,AWS::DynamoDB::Table,5.066000000000001,5.066000000000001,0.0
5.593,AWS::DynamoDB::Table,5.593000000000001,5.593000000000001,0.0
3.921,AWS::DynamoDB::Table,3.922,3.922,0.0
6.005,AWS::DynamoDB::Table,6.005,6.005,0.0
2.102,AWS::DynamoDB::Table,2.101,2.101,0.0
6.947,AWS::DynamoDB::Table,6.9479999999999995,6.9479999999999995,0.0
6.272,AWS::DynamoDB::Table,6.272,6.272,0.0
5.658,AWS::DynamoDB::Table,5.656000000000001,5.656000000000001,0.0
5.106,AWS::DynamoDB::Table,5.105,5.105,0.0
6.933,AWS::DynamoDB::Table,6.933,6.933,0.0
5.226,AWS::DynamoDB::Table,5.226,5.226,0.0
5.174,AWS::DynamoDB::Table,5.175,5.175,0.0
5.757,AWS::DynamoDB::Table,5.757,5.757,0.0
4.664,AWS::DynamoDB::Table,4.665,4.665,0.0
6.931,AWS::DynamoDB::Table,6.9319999999999995,6.9319999999999995,0.0
6.037,AWS::DynamoDB::Table,6.037,6.037,0.0
6.065,AWS::DynamoDB::Table,6.066,6.066,0.0
6.547,AWS::DynamoDB::Table,6.546,6.546,0.0
5.627,AWS::DynamoDB::Table,5.627999999999999,5.627999999999999,0.0
6.846,AWS::DynamoDB::Table,6.845999999999998,6.845999999999998,0.0
5.026,AWS::DynamoDB::Table,5.026999999999999,5.026999999999999,0.0
5.472,AWS::DynamoDB::Table,5.472999999999999,5.472999999999999,0.0
5.837,AWS::DynamoDB::Table,5.838,5.838,0.0
4.719,AWS::DynamoDB::Table,4.382000000000001,4.382000000000001,0.0
6.847,AWS::DynamoDB::Table,6.848,6.848,0.0
5.408,AWS::DynamoDB::Table,5.409,5.409,0.0
4.763,AWS::DynamoDB::Table,4.763,4.763,0.0
6.174,AWS::DynamoDB::Table,6.174,6.174,0.0
5.719,AWS::DynamoDB::Table,5.659999999999999,5.659999999999999,0.0
6.611,AWS::DynamoDB::Table,6.611,6.611,0.0
4.573,AWS::DynamoDB::Table,4.574,4.574,0.0
5.66,AWS::DynamoDB::Table,5.66,5.66,0.0
5.198,AWS::DynamoDB::Table,5.196999999999999,5.196999999999999,0.0
3.849,AWS::DynamoDB::Table,3.85,3.85,0.0
5.18,AWS::DynamoDB::Table,5.181,5.181,0.0
6.419,AWS::DynamoDB::Table,6.4190000000000005,6.4190000000000005,0.0
5.376,AWS::DynamoDB::Table,5.376,5.376,0.0
5.951,AWS::DynamoDB::Table,5.952000000000001,5.952000000000001,0.0
6.541,AWS::DynamoDB::Table,6.542999999999999,6.542999999999999,0.0
6.655,AWS::DynamoDB::Table,6.656000000000001,6.656000000000001,0.0
6.313,AWS::DynamoDB::Table,6.314,6.314,0.0
5.666,AWS::DynamoDB::Table,5.664999999999999,5.664999999999999,0.0
3.091,AWS::DynamoDB::Table,3.0900000000000003,3.0900000000000003,0.0
5.882,AWS::DynamoDB::Table,5.883,5.883,0.0
6.828,AWS::DynamoDB::Table,6.826,6.826,0.0
6.207,AWS::DynamoDB::Table,5.029,5.029,0.0
6.054,AWS::DynamoDB::Table,6.055000000000001,6.055000000000001,0.0
