TotalResponseTime,type,DurationTimeHist,ResponseTimeHist,InitCost
0.313,remote,0.313,0.313,0.0
0.291,remote,0.291,0.291,0.0
0.193,remote,0.193,0.193,0.0
0.311,remote,0.311,0.311,0.0
0.285,remote,0.285,0.285,0.0
0.237,remote,0.237,0.237,0.0
0.27,remote,0.27,0.27,0.0
0.295,remote,0.295,0.295,0.0
0.287,remote,0.287,0.287,0.0
0.284,remote,0.284,0.284,0.0
0.284,remote,0.284,0.284,0.0
0.284,remote,0.284,0.284,0.0
0.296,remote,0.296,0.296,0.0
0.326,remote,0.326,0.326,0.0
0.278,remote,0.278,0.278,0.0
0.284,remote,0.284,0.284,0.0
0.306,remote,0.306,0.306,0.0
0.265,remote,0.265,0.265,0.0
0.201,remote,0.201,0.201,0.0
0.283,remote,0.283,0.283,0.0
0.254,remote,0.254,0.254,0.0
0.326,remote,0.326,0.326,0.0
0.268,remote,0.268,0.268,0.0
0.299,remote,0.299,0.299,0.0
0.315,remote,0.315,0.315,0.0
0.324,remote,0.324,0.324,0.0
0.278,remote,0.278,0.278,0.0
0.299,remote,0.299,0.299,0.0
0.317,remote,0.317,0.317,0.0
0.383,remote,0.383,0.383,0.0
0.279,remote,0.279,0.279,0.0
0.265,remote,0.265,0.265,0.0
0.343,remote,0.343,0.343,0.0
0.284,remote,0.284,0.284,0.0
0.24,remote,0.24,0.24,0.0
0.265,remote,0.265,0.265,0.0
0.319,remote,0.319,0.319,0.0
0.241,remote,0.241,0.241,0.0
0.211,remote,0.211,0.211,0.0
0.227,remote,0.227,0.227,0.0
0.285,remote,0.285,0.285,0.0
0.259,remote,0.259,0.259,0.0
0.278,remote,0.278,0.278,0.0
0.323,remote,0.323,0.323,0.0
0.282,remote,0.282,0.282,0.0
0.231,remote,0.231,0.231,0.0
0.288,remote,0.288,0.288,0.0
0.264,remote,0.264,0.264,0.0
0.278,remote,0.278,0.278,0.0
0.248,remote,0.248,0.248,0.0
0.287,remote,0.287,0.287,0.0
0.323,remote,0.323,0.323,0.0
0.303,remote,0.303,0.303,0.0
0.208,remote,0.208,0.208,0.0
0.259,remote,0.259,0.259,0.0
0.284,remote,0.284,0.284,0.0
0.312,remote,0.312,0.312,0.0
0.151,remote,0.151,0.151,0.0
0.301,remote,0.301,0.301,0.0
0.284,remote,0.284,0.284,0.0
0.246,remote,0.246,0.246,0.0
0.314,remote,0.314,0.314,0.0
0.324,remote,0.324,0.324,0.0
0.311,remote,0.311,0.311,0.0
0.33,remote,0.33,0.33,0.0
0.284,remote,0.284,0.284,0.0
0.284,remote,0.284,0.284,0.0
0.245,remote,0.245,0.245,0.0
0.278,remote,0.278,0.278,0.0
0.313,remote,0.313,0.313,0.0
0.264,remote,0.264,0.264,0.0
0.215,remote,0.215,0.215,0.0
0.304,remote,0.304,0.304,0.0
0.262,remote,0.262,0.262,0.0
0.22,remote,0.22,0.22,0.0
0.32,remote,0.32,0.32,0.0
0.302,remote,0.302,0.302,0.0
0.183,remote,0.183,0.183,0.0
0.315,remote,0.315,0.315,0.0
0.252,remote,0.252,0.252,0.0
0.223,remote,0.223,0.223,0.0
0.297,remote,0.297,0.297,0.0
0.302,remote,0.302,0.302,0.0
0.325,remote,0.325,0.325,0.0
0.269,remote,0.269,0.269,0.0
0.292,remote,0.292,0.292,0.0
0.289,remote,0.289,0.289,0.0
0.309,remote,0.309,0.309,0.0
0.327,remote,0.327,0.327,0.0
0.263,remote,0.263,0.263,0.0
0.292,remote,0.292,0.292,0.0
0.237,remote,0.237,0.237,0.0
0.265,remote,0.265,0.265,0.0
0.266,remote,0.266,0.266,0.0
0.299,remote,0.299,0.299,0.0
0.225,remote,0.225,0.225,0.0
0.299,remote,0.299,0.299,0.0
0.305,remote,0.305,0.305,0.0
0.209,remote,0.209,0.209,0.0
0.315,remote,0.315,0.315,0.0
0.287,remote,0.287,0.287,0.0
0.285,remote,0.285,0.285,0.0
0.282,remote,0.282,0.282,0.0
0.27,remote,0.27,0.27,0.0
0.284,remote,0.284,0.284,0.0
0.267,remote,0.267,0.267,0.0
0.209,remote,0.209,0.209,0.0
0.284,remote,0.284,0.284,0.0
0.332,remote,0.332,0.332,0.0
0.237,remote,0.237,0.237,0.0
0.317,remote,0.317,0.317,0.0
0.343,remote,0.343,0.343,0.0
0.289,remote,0.289,0.289,0.0
0.294,remote,0.294,0.294,0.0
0.299,remote,0.299,0.299,0.0
0.271,remote,0.271,0.271,0.0
0.298,remote,0.298,0.298,0.0
0.286,remote,0.286,0.286,0.0
0.309,remote,0.309,0.309,0.0
0.296,remote,0.296,0.296,0.0
0.29,remote,0.29,0.29,0.0
0.224,remote,0.224,0.224,0.0
0.309,remote,0.309,0.309,0.0
0.263,remote,0.263,0.263,0.0
0.304,remote,0.304,0.304,0.0
0.305,remote,0.305,0.305,0.0
0.316,remote,0.316,0.316,0.0
0.276,remote,0.276,0.276,0.0
0.257,remote,0.257,0.257,0.0
0.262,remote,0.262,0.262,0.0
0.282,remote,0.282,0.282,0.0
0.298,remote,0.298,0.298,0.0
0.262,remote,0.262,0.262,0.0
0.284,remote,0.284,0.284,0.0
0.265,remote,0.265,0.265,0.0
0.248,remote,0.248,0.248,0.0
0.295,remote,0.295,0.295,0.0
0.281,remote,0.281,0.281,0.0
0.263,remote,0.263,0.263,0.0
0.279,remote,0.279,0.279,0.0
0.284,remote,0.284,0.284,0.0
0.286,remote,0.286,0.286,0.0
0.253,remote,0.253,0.253,0.0
0.243,remote,0.243,0.243,0.0
0.327,remote,0.327,0.327,0.0
0.307,remote,0.307,0.307,0.0
0.186,remote,0.186,0.186,0.0
0.306,remote,0.306,0.306,0.0
0.239,remote,0.239,0.239,0.0
