TotalResponseTime,type,DurationTimeHist,ResponseTimeHist,InitCost
0.371,remote,0.371,0.371,0.0
0.653,remote,0.653,0.653,0.0
7.124,remote,5.303000000000001,5.303000000000001,0.0
0.749,remote,0.749,0.749,0.0
5.461,remote,3.5939999999999994,3.5939999999999994,0.0
0.537,remote,0.537,0.537,0.0
4.467,remote,2.504,2.504,0.0
2.213,remote,1.729,1.729,0.0
0.894,remote,0.8939999999999999,0.8939999999999999,0.0
1.653,remote,1.102,1.102,0.0
3.001,remote,1.6530000000000002,1.6530000000000002,0.0
4.557,remote,2.571,2.571,0.0
0.474,remote,0.474,0.474,0.0
3.485,remote,1.756,1.756,0.0
3.403,remote,1.9220000000000002,1.9220000000000002,0.0
2.492,remote,2.1750000000000003,2.1750000000000003,0.0
1.537,remote,1.032,1.032,0.0
27.159,remote,22.361,22.361,0.0
0.529,remote,0.529,0.529,0.0
3.493,remote,1.6109999999999998,1.6109999999999998,0.0
4.261,remote,3.5140000000000002,3.5140000000000002,0.0
4.14,remote,2.095,2.095,0.0
1.881,remote,1.254,1.254,0.0
1.146,remote,1.146,1.146,0.0
7.519,remote,4.501,4.501,0.0
4.246,remote,1.963,1.963,0.0
8.028,remote,5.837999999999999,5.837999999999999,0.0
5.68,remote,3.183,3.183,0.0
4.085,remote,2.873,2.873,0.0
3.124,remote,1.6030000000000002,1.6030000000000002,0.0
1.121,remote,0.8400000000000001,0.8400000000000001,0.0
6.615,remote,5.737,5.737,0.0
2.753,remote,1.222,1.222,0.0
8.772,remote,5.437,5.437,0.0
6.003,remote,3.89,3.89,0.0
5.185,remote,3.727,3.727,0.0
0.48,remote,0.479,0.479,0.0
0.982,remote,0.981,0.981,0.0
7.912,remote,5.5649999999999995,5.5649999999999995,0.0
1.746,remote,1.485,1.485,0.0
0.509,remote,0.509,0.509,0.0
3.933,remote,2.6079999999999997,2.6079999999999997,0.0
5.637,remote,4.681,4.681,0.0
0.849,remote,0.425,0.425,0.0
5.34,remote,2.691,2.691,0.0
3.213,remote,2.133,2.133,0.0
8.99,remote,5.456,5.456,0.0
0.59,remote,0.295,0.295,0.0
6.026,remote,4.184,4.184,0.0
2.504,remote,2.167,2.167,0.0
0.864,remote,0.865,0.865,0.0
0.821,remote,0.8200000000000001,0.8200000000000001,0.0
0.517,remote,0.517,0.517,0.0
4.022,remote,3.0350000000000006,3.0350000000000006,0.0
1.29,remote,1.03,1.03,0.0
3.953,remote,3.2760000000000002,3.2760000000000002,0.0
1.24,remote,0.935,0.935,0.0
0.927,remote,0.9259999999999999,0.9259999999999999,0.0
9.434,remote,6.219,6.219,0.0
7.99,remote,7.082999999999999,7.082999999999999,0.0
1.432,remote,0.87,0.87,0.0
1.307,remote,1.307,1.307,0.0
1.295,remote,0.791,0.791,0.0
