TotalResponseTime,type,DurationTimeHist,ResponseTimeHist,InitCost
0.562,remote,0.562,0.562,0.0
12.731,remote,10.884,10.884,0.0
15.571,remote,14.109,14.109,0.0
9.274,remote,6.767,6.767,0.0
1.561,remote,1.561,1.561,0.0
1.083,remote,1.083,1.083,0.0
5.78,remote,4.042,4.042,0.0
16.679,remote,15.321,15.321,0.0
9.946,remote,6.052,6.052,0.0
1.493,remote,1.494,1.494,0.0
1.316,remote,1.316,1.316,0.0
12.015,remote,9.629999999999997,9.629999999999997,0.0
11.385,remote,8.688,8.688,0.0
2.245,remote,1.805,1.805,0.0
17.402,remote,14.954999999999998,14.954999999999998,0.0
6.023,remote,4.494,4.494,0.0
1.337,remote,1.337,1.337,0.0
1.287,remote,0.874,0.874,0.0
7.008,remote,5.459,5.459,0.0
3.901,remote,2.9019999999999997,2.9019999999999997,0.0
2.932,remote,1.96,1.96,0.0
16.28,remote,12.003,12.003,0.0
5.949,remote,3.8369999999999997,3.8369999999999997,0.0
2.252,remote,1.802,1.802,0.0
0.608,remote,0.608,0.608,0.0
1.221,remote,1.222,1.222,0.0
0.943,remote,0.943,0.943,0.0
9.128,remote,5.381,5.381,0.0
5.751,remote,4.426000000000001,4.426000000000001,0.0
11.407,remote,7.193,7.193,0.0
8.403,remote,8.402,8.402,0.0
3.874,remote,3.3970000000000002,3.3970000000000002,0.0
0.55,remote,0.55,0.55,0.0
1.094,remote,0.547,0.547,0.0
3.162,remote,2.647,2.647,0.0
14.252,remote,11.392999999999999,11.392999999999999,0.0
3.888,remote,3.3890000000000002,3.3890000000000002,0.0
2.307,remote,1.7269999999999999,1.7269999999999999,0.0
0.543,remote,0.543,0.543,0.0
0.557,remote,0.557,0.557,0.0
1.106,remote,1.1059999999999999,1.1059999999999999,0.0
8.317,remote,5.904,5.904,0.0
1.557,remote,1.557,1.557,0.0
13.811,remote,11.925000000000002,11.925000000000002,0.0
2.364,remote,1.9060000000000001,1.9060000000000001,0.0
1.512,remote,1.513,1.513,0.0
7.854,remote,6.877,6.877,0.0
5.358,remote,3.943,3.943,0.0
5.531,remote,4.374,4.374,0.0
7.173,remote,6.529000000000001,6.529000000000001,0.0
5.95,remote,4.455,4.455,0.0
6.03,remote,3.618,3.618,0.0
4.747,remote,3.1770000000000005,3.1770000000000005,0.0
16.613,remote,14.181000000000001,14.181000000000001,0.0
8.282,remote,6.923,6.923,0.0
5.956,remote,3.761,3.761,0.0
0.833,remote,0.833,0.833,0.0
0.547,remote,0.547,0.547,0.0
5.472,remote,5.030000000000001,5.030000000000001,0.0
5.105,remote,5.106,5.106,0.0
12.999,remote,9.942999999999998,9.942999999999998,0.0
1.956,remote,1.9560000000000002,1.9560000000000002,0.0
8.232,remote,7.042,7.042,0.0
2.54,remote,2.541,2.541,0.0
0.725,remote,0.725,0.725,0.0
1.029,remote,1.029,1.029,0.0
15.986,remote,12.422,12.422,0.0
11.113,remote,10.095,10.095,0.0
1.495,remote,1.494,1.494,0.0
12.886,remote,8.248999999999999,8.248999999999999,0.0
2.764,remote,2.7649999999999997,2.7649999999999997,0.0
1.624,remote,1.0830000000000002,1.0830000000000002,0.0
12.115,remote,11.379999999999999,11.379999999999999,0.0
