TotalResponseTime,type,DurationTimeHist,ResponseTimeHist,InitCost
6.85,AWS::DynamoDB::Table,6.849999999999999,6.849999999999999,0.0
3.192,AWS::DynamoDB::Table,3.191,3.191,0.0
6.064,AWS::DynamoDB::Table,6.062,6.062,0.0
4.867,AWS::DynamoDB::Table,4.706,4.706,0.0
4.77,AWS::DynamoDB::Table,4.7700000000000005,4.7700000000000005,0.0
6.526,AWS::DynamoDB::Table,6.526000000000001,6.526000000000001,0.0
3.025,AWS::DynamoDB::Table,2.985,2.985,0.0
6.26,AWS::DynamoDB::Table,6.261000000000001,6.261000000000001,0.0
2.685,AWS::DynamoDB::Table,2.685,2.685,0.0
4.957,AWS::DynamoDB::Table,4.957999999999999,4.957999999999999,0.0
7.222,AWS::DynamoDB::Table,7.222000000000001,7.222000000000001,0.0
6.142,AWS::DynamoDB::Table,6.141,6.141,0.0
6.349,AWS::DynamoDB::Table,6.348000000000001,6.348000000000001,0.0
4.514,AWS::DynamoDB::Table,4.515000000000001,4.515000000000001,0.0
6.038,AWS::DynamoDB::Table,6.0360000000000005,6.0360000000000005,0.0
5.226,AWS::DynamoDB::Table,5.225999999999999,5.225999999999999,0.0
5.693,AWS::DynamoDB::Table,5.451,5.451,0.0
6.419,AWS::DynamoDB::Table,6.114,6.114,0.0
4.877,AWS::DynamoDB::Table,4.8759999999999994,4.8759999999999994,0.0
6.06,AWS::DynamoDB::Table,6.058,6.058,0.0
5.814,AWS::DynamoDB::Table,5.812999999999999,5.812999999999999,0.0
5.901,AWS::DynamoDB::Table,5.901,5.901,0.0
5.835,AWS::DynamoDB::Table,5.835,5.835,0.0
5.523,AWS::DynamoDB::Table,5.162,5.162,0.0
7.413,AWS::DynamoDB::Table,7.412000000000001,7.412000000000001,0.0
6.176,AWS::DynamoDB::Table,6.175999999999999,6.175999999999999,0.0
7.383,AWS::DynamoDB::Table,7.3839999999999995,7.3839999999999995,0.0
4.392,AWS::DynamoDB::Table,4.392,4.392,0.0
6.282,AWS::DynamoDB::Table,6.283,6.283,0.0
5.809,AWS::DynamoDB::Table,5.808000000000001,5.808000000000001,0.0
6.104,AWS::DynamoDB::Table,6.1049999999999995,6.1049999999999995,0.0
5.593,AWS::DynamoDB::Table,5.593999999999999,5.593999999999999,0.0
6.378,AWS::DynamoDB::Table,6.3790000000000004,6.3790000000000004,0.0
5.868,AWS::DynamoDB::Table,5.87,5.87,0.0
6.386,AWS::DynamoDB::Table,5.463000000000001,5.463000000000001,0.0
5.445,AWS::DynamoDB::Table,5.445,5.445,0.0
5.657,AWS::DynamoDB::Table,5.658,5.658,0.0
3.717,AWS::DynamoDB::Table,3.716,3.716,0.0
8.834,AWS::DynamoDB::Table,8.834000000000001,8.834000000000001,0.0
7.199,AWS::DynamoDB::Table,7.199,7.199,0.0
6.168,AWS::DynamoDB::Table,6.167,6.167,0.0
5.485,AWS::DynamoDB::Table,5.486,5.486,0.0
5.544,AWS::DynamoDB::Table,5.544,5.544,0.0
3.834,AWS::DynamoDB::Table,3.7920000000000003,3.7920000000000003,0.0
3.207,AWS::DynamoDB::Table,3.2070000000000007,3.2070000000000007,0.0
6.422,AWS::DynamoDB::Table,6.423,6.423,0.0
4.509,AWS::DynamoDB::Table,4.51,4.51,0.0
5.041,AWS::DynamoDB::Table,5.04,5.04,0.0
5.786,AWS::DynamoDB::Table,5.785,5.785,0.0
5.002,AWS::DynamoDB::Table,5.003000000000001,5.003000000000001,0.0
5.743,AWS::DynamoDB::Table,5.741999999999999,5.741999999999999,0.0
5.502,AWS::DynamoDB::Table,5.501999999999999,5.501999999999999,0.0
5.949,AWS::DynamoDB::Table,5.949000000000001,5.949000000000001,0.0
3.254,AWS::DynamoDB::Table,3.253,3.253,0.0
5.655,AWS::DynamoDB::Table,5.654999999999999,5.654999999999999,0.0
5.242,AWS::DynamoDB::Table,5.242000000000001,5.242000000000001,0.0
6.677,AWS::DynamoDB::Table,6.676,6.676,0.0
7.207,AWS::DynamoDB::Table,7.2059999999999995,7.2059999999999995,0.0
4.636,AWS::DynamoDB::Table,4.637,4.637,0.0
5.531,AWS::DynamoDB::Table,5.531,5.531,0.0
5.902,AWS::DynamoDB::Table,5.902,5.902,0.0
4.526,AWS::DynamoDB::Table,4.526,4.526,0.0
6.595,AWS::DynamoDB::Table,6.597,6.597,0.0
