TotalResponseTime,type,DurationTimeHist,ResponseTimeHist,InitCost
0.264,remote,0.264,0.264,0.0
0.274,remote,0.274,0.274,0.0
0.265,remote,0.265,0.265,0.0
0.291,remote,0.291,0.291,0.0
0.296,remote,0.296,0.296,0.0
0.248,remote,0.248,0.248,0.0
0.284,remote,0.284,0.284,0.0
0.265,remote,0.265,0.265,0.0
0.236,remote,0.236,0.236,0.0
0.326,remote,0.326,0.326,0.0
0.222,remote,0.222,0.222,0.0
0.23,remote,0.23,0.23,0.0
0.222,remote,0.222,0.222,0.0
0.297,remote,0.297,0.297,0.0
0.355,remote,0.355,0.355,0.0
0.327,remote,0.327,0.327,0.0
0.28,remote,0.28,0.28,0.0
0.288,remote,0.288,0.288,0.0
0.166,remote,0.166,0.166,0.0
0.3,remote,0.3,0.3,0.0
0.239,remote,0.239,0.239,0.0
0.338,remote,0.338,0.338,0.0
0.279,remote,0.279,0.279,0.0
0.321,remote,0.321,0.321,0.0
0.3,remote,0.3,0.3,0.0
0.295,remote,0.295,0.295,0.0
0.318,remote,0.318,0.318,0.0
0.269,remote,0.269,0.269,0.0
0.452,remote,0.452,0.452,0.0
0.25,remote,0.25,0.25,0.0
0.251,remote,0.251,0.251,0.0
0.298,remote,0.298,0.298,0.0
0.358,remote,0.358,0.358,0.0
0.273,remote,0.273,0.273,0.0
0.328,remote,0.328,0.328,0.0
0.34,remote,0.34,0.34,0.0
0.243,remote,0.243,0.243,0.0
0.266,remote,0.266,0.266,0.0
0.263,remote,0.263,0.263,0.0
0.281,remote,0.281,0.281,0.0
0.313,remote,0.313,0.313,0.0
0.344,remote,0.344,0.344,0.0
0.238,remote,0.238,0.238,0.0
0.251,remote,0.251,0.251,0.0
0.268,remote,0.268,0.268,0.0
0.241,remote,0.241,0.241,0.0
0.281,remote,0.281,0.281,0.0
0.287,remote,0.287,0.287,0.0
0.299,remote,0.299,0.299,0.0
0.266,remote,0.266,0.266,0.0
0.246,remote,0.246,0.246,0.0
0.237,remote,0.237,0.237,0.0
0.291,remote,0.291,0.291,0.0
0.212,remote,0.212,0.212,0.0
0.286,remote,0.286,0.286,0.0
0.283,remote,0.283,0.283,0.0
0.31,remote,0.31,0.31,0.0
0.251,remote,0.251,0.251,0.0
0.269,remote,0.269,0.269,0.0
0.342,remote,0.342,0.342,0.0
0.29,remote,0.29,0.29,0.0
0.303,remote,0.303,0.303,0.0
0.296,remote,0.296,0.296,0.0
0.193,remote,0.193,0.193,0.0
0.23,remote,0.23,0.23,0.0
0.323,remote,0.323,0.323,0.0
0.272,remote,0.272,0.272,0.0
0.215,remote,0.215,0.215,0.0
0.279,remote,0.279,0.279,0.0
0.443,remote,0.443,0.443,0.0
0.211,remote,0.211,0.211,0.0
0.297,remote,0.297,0.297,0.0
0.255,remote,0.255,0.255,0.0
0.22,remote,0.22,0.22,0.0
0.329,remote,0.329,0.329,0.0
0.189,remote,0.189,0.189,0.0
0.307,remote,0.307,0.307,0.0
0.259,remote,0.259,0.259,0.0
0.338,remote,0.338,0.338,0.0
0.262,remote,0.262,0.262,0.0
0.275,remote,0.275,0.275,0.0
0.285,remote,0.285,0.285,0.0
0.277,remote,0.277,0.277,0.0
0.25,remote,0.25,0.25,0.0
0.21,remote,0.21,0.21,0.0
0.311,remote,0.311,0.311,0.0
0.267,remote,0.267,0.267,0.0
0.277,remote,0.277,0.277,0.0
0.311,remote,0.311,0.311,0.0
0.208,remote,0.208,0.208,0.0
0.286,remote,0.286,0.286,0.0
0.22,remote,0.22,0.22,0.0
0.332,remote,0.332,0.332,0.0
0.22,remote,0.22,0.22,0.0
0.184,remote,0.184,0.184,0.0
0.265,remote,0.265,0.265,0.0
0.26,remote,0.26,0.26,0.0
0.283,remote,0.283,0.283,0.0
0.281,remote,0.281,0.281,0.0
0.225,remote,0.225,0.225,0.0
0.281,remote,0.281,0.281,0.0
0.342,remote,0.342,0.342,0.0
0.304,remote,0.304,0.304,0.0
0.273,remote,0.273,0.273,0.0
0.352,remote,0.352,0.352,0.0
0.287,remote,0.287,0.287,0.0
0.282,remote,0.282,0.282,0.0
0.322,remote,0.322,0.322,0.0
0.297,remote,0.297,0.297,0.0
0.256,remote,0.256,0.256,0.0
0.247,remote,0.247,0.247,0.0
0.225,remote,0.225,0.225,0.0
0.246,remote,0.246,0.246,0.0
0.23,remote,0.23,0.23,0.0
0.327,remote,0.327,0.327,0.0
0.286,remote,0.286,0.286,0.0
0.303,remote,0.303,0.303,0.0
0.281,remote,0.281,0.281,0.0
0.261,remote,0.261,0.261,0.0
0.267,remote,0.267,0.267,0.0
0.296,remote,0.296,0.296,0.0
0.289,remote,0.289,0.289,0.0
