TotalResponseTime,type,DurationTimeHist,ResponseTimeHist,InitCost
0.278,remote,0.278,0.278,0.0
0.201,remote,0.201,0.201,0.0
0.218,remote,0.218,0.218,0.0
0.245,remote,0.245,0.245,0.0
0.272,remote,0.272,0.272,0.0
0.249,remote,0.249,0.249,0.0
0.25,remote,0.25,0.25,0.0
0.268,remote,0.268,0.268,0.0
0.293,remote,0.293,0.293,0.0
0.287,remote,0.287,0.287,0.0
0.283,remote,0.283,0.283,0.0
0.244,remote,0.244,0.244,0.0
0.216,remote,0.216,0.216,0.0
0.255,remote,0.255,0.255,0.0
0.222,remote,0.222,0.222,0.0
0.224,remote,0.224,0.224,0.0
0.235,remote,0.235,0.235,0.0
0.292,remote,0.292,0.292,0.0
0.18,remote,0.18,0.18,0.0
0.203,remote,0.203,0.203,0.0
0.248,remote,0.248,0.248,0.0
0.182,remote,0.182,0.182,0.0
0.212,remote,0.212,0.212,0.0
0.215,remote,0.215,0.215,0.0
0.272,remote,0.272,0.272,0.0
0.173,remote,0.173,0.173,0.0
0.238,remote,0.238,0.238,0.0
0.247,remote,0.247,0.247,0.0
0.192,remote,0.192,0.192,0.0
0.341,remote,0.341,0.341,0.0
0.204,remote,0.204,0.204,0.0
0.216,remote,0.216,0.216,0.0
0.27,remote,0.27,0.27,0.0
0.25,remote,0.25,0.25,0.0
0.255,remote,0.255,0.255,0.0
0.261,remote,0.261,0.261,0.0
0.223,remote,0.223,0.223,0.0
0.263,remote,0.263,0.263,0.0
0.326,remote,0.326,0.326,0.0
0.267,remote,0.267,0.267,0.0
0.283,remote,0.283,0.283,0.0
0.236,remote,0.236,0.236,0.0
0.227,remote,0.227,0.227,0.0
0.237,remote,0.237,0.237,0.0
0.325,remote,0.325,0.325,0.0
0.207,remote,0.207,0.207,0.0
0.29,remote,0.29,0.29,0.0
0.271,remote,0.271,0.271,0.0
0.262,remote,0.262,0.262,0.0
0.232,remote,0.232,0.232,0.0
0.263,remote,0.263,0.263,0.0
0.226,remote,0.226,0.226,0.0
0.186,remote,0.186,0.186,0.0
0.222,remote,0.222,0.222,0.0
0.208,remote,0.208,0.208,0.0
0.227,remote,0.227,0.227,0.0
0.265,remote,0.265,0.265,0.0
0.287,remote,0.287,0.287,0.0
0.202,remote,0.202,0.202,0.0
0.209,remote,0.209,0.209,0.0
0.169,remote,0.169,0.169,0.0
0.2,remote,0.2,0.2,0.0
0.238,remote,0.238,0.238,0.0
0.238,remote,0.238,0.238,0.0
0.259,remote,0.259,0.259,0.0
0.223,remote,0.223,0.223,0.0
0.26,remote,0.26,0.26,0.0
0.183,remote,0.183,0.183,0.0
0.232,remote,0.232,0.232,0.0
0.204,remote,0.204,0.204,0.0
0.192,remote,0.192,0.192,0.0
0.22,remote,0.22,0.22,0.0
0.284,remote,0.284,0.284,0.0
0.228,remote,0.228,0.228,0.0
0.285,remote,0.285,0.285,0.0
0.237,remote,0.237,0.237,0.0
0.202,remote,0.202,0.202,0.0
0.225,remote,0.225,0.225,0.0
0.242,remote,0.242,0.242,0.0
0.194,remote,0.194,0.194,0.0
0.268,remote,0.268,0.268,0.0
0.209,remote,0.209,0.209,0.0
0.269,remote,0.269,0.269,0.0
0.241,remote,0.241,0.241,0.0
0.285,remote,0.285,0.285,0.0
0.26,remote,0.26,0.26,0.0
0.309,remote,0.309,0.309,0.0
0.249,remote,0.249,0.249,0.0
0.257,remote,0.257,0.257,0.0
0.189,remote,0.189,0.189,0.0
0.228,remote,0.228,0.228,0.0
0.266,remote,0.266,0.266,0.0
0.212,remote,0.212,0.212,0.0
0.233,remote,0.233,0.233,0.0
0.188,remote,0.188,0.188,0.0
0.221,remote,0.221,0.221,0.0
0.222,remote,0.222,0.222,0.0
0.24,remote,0.24,0.24,0.0
0.209,remote,0.209,0.209,0.0
0.262,remote,0.262,0.262,0.0
0.332,remote,0.332,0.332,0.0
0.247,remote,0.247,0.247,0.0
0.251,remote,0.251,0.251,0.0
0.263,remote,0.263,0.263,0.0
0.205,remote,0.205,0.205,0.0
0.313,remote,0.313,0.313,0.0
0.253,remote,0.253,0.253,0.0
0.262,remote,0.262,0.262,0.0
0.303,remote,0.303,0.303,0.0
0.301,remote,0.301,0.301,0.0
0.23,remote,0.23,0.23,0.0
0.269,remote,0.269,0.269,0.0
0.258,remote,0.258,0.258,0.0
0.305,remote,0.305,0.305,0.0
0.239,remote,0.239,0.239,0.0
0.258,remote,0.258,0.258,0.0
0.188,remote,0.188,0.188,0.0
0.239,remote,0.239,0.239,0.0
0.22,remote,0.22,0.22,0.0
0.28,remote,0.28,0.28,0.0
0.288,remote,0.288,0.288,0.0
0.273,remote,0.273,0.273,0.0
0.181,remote,0.181,0.181,0.0
0.254,remote,0.254,0.254,0.0
0.289,remote,0.289,0.289,0.0
0.226,remote,0.226,0.226,0.0
0.259,remote,0.259,0.259,0.0
0.284,remote,0.284,0.284,0.0
0.285,remote,0.285,0.285,0.0
0.192,remote,0.192,0.192,0.0
0.267,remote,0.267,0.267,0.0
0.204,remote,0.204,0.204,0.0
0.199,remote,0.199,0.199,0.0
0.207,remote,0.207,0.207,0.0
0.265,remote,0.265,0.265,0.0
0.278,remote,0.278,0.278,0.0
0.287,remote,0.287,0.287,0.0
0.281,remote,0.281,0.281,0.0
0.215,remote,0.215,0.215,0.0
0.196,remote,0.196,0.196,0.0
0.186,remote,0.186,0.186,0.0
0.24,remote,0.24,0.24,0.0
0.25,remote,0.25,0.25,0.0
0.18,remote,0.18,0.18,0.0
0.273,remote,0.273,0.273,0.0
0.268,remote,0.268,0.268,0.0
0.263,remote,0.263,0.263,0.0
0.269,remote,0.269,0.269,0.0
0.231,remote,0.231,0.231,0.0
0.268,remote,0.268,0.268,0.0
0.255,remote,0.255,0.255,0.0
0.209,remote,0.209,0.209,0.0
0.272,remote,0.272,0.272,0.0
0.259,remote,0.259,0.259,0.0
0.195,remote,0.195,0.195,0.0
0.288,remote,0.288,0.288,0.0
0.242,remote,0.242,0.242,0.0
0.264,remote,0.264,0.264,0.0
0.219,remote,0.219,0.219,0.0
0.269,remote,0.269,0.269,0.0
0.202,remote,0.202,0.202,0.0
0.26,remote,0.26,0.26,0.0
0.242,remote,0.242,0.242,0.0
0.33,remote,0.33,0.33,0.0
0.205,remote,0.205,0.205,0.0
0.21,remote,0.21,0.21,0.0
0.289,remote,0.289,0.289,0.0
0.298,remote,0.298,0.298,0.0
0.263,remote,0.263,0.263,0.0
0.236,remote,0.236,0.236,0.0
0.26,remote,0.26,0.26,0.0
0.188,remote,0.188,0.188,0.0
0.217,remote,0.217,0.217,0.0
0.255,remote,0.255,0.255,0.0
0.228,remote,0.228,0.228,0.0
0.252,remote,0.252,0.252,0.0
0.297,remote,0.297,0.297,0.0
0.199,remote,0.199,0.199,0.0
0.245,remote,0.245,0.245,0.0
0.238,remote,0.238,0.238,0.0
0.217,remote,0.217,0.217,0.0
0.23,remote,0.23,0.23,0.0
0.248,remote,0.248,0.248,0.0
0.284,remote,0.284,0.284,0.0
0.332,remote,0.332,0.332,0.0
0.221,remote,0.221,0.221,0.0
0.278,remote,0.278,0.278,0.0
0.203,remote,0.203,0.203,0.0
0.29,remote,0.29,0.29,0.0
0.282,remote,0.282,0.282,0.0
0.174,remote,0.174,0.174,0.0
0.16,remote,0.16,0.16,0.0
0.209,remote,0.209,0.209,0.0
0.242,remote,0.242,0.242,0.0
0.272,remote,0.272,0.272,0.0
0.247,remote,0.247,0.247,0.0
0.168,remote,0.168,0.168,0.0
0.244,remote,0.244,0.244,0.0
0.283,remote,0.283,0.283,0.0
0.236,remote,0.236,0.236,0.0
0.272,remote,0.272,0.272,0.0
0.265,remote,0.265,0.265,0.0
0.299,remote,0.299,0.299,0.0
0.291,remote,0.291,0.291,0.0
0.261,remote,0.261,0.261,0.0
0.22,remote,0.22,0.22,0.0
0.198,remote,0.198,0.198,0.0
0.268,remote,0.268,0.268,0.0
0.244,remote,0.244,0.244,0.0
0.202,remote,0.202,0.202,0.0
0.281,remote,0.281,0.281,0.0
0.269,remote,0.269,0.269,0.0
0.269,remote,0.269,0.269,0.0
0.191,remote,0.191,0.191,0.0
0.239,remote,0.239,0.239,0.0
0.207,remote,0.207,0.207,0.0
0.218,remote,0.218,0.218,0.0
0.284,remote,0.284,0.284,0.0
0.227,remote,0.227,0.227,0.0
0.256,remote,0.256,0.256,0.0
0.205,remote,0.205,0.205,0.0
0.283,remote,0.283,0.283,0.0
0.288,remote,0.288,0.288,0.0
0.308,remote,0.308,0.308,0.0
0.2,remote,0.2,0.2,0.0
0.181,remote,0.181,0.181,0.0
0.23,remote,0.23,0.23,0.0
0.212,remote,0.212,0.212,0.0
0.186,remote,0.186,0.186,0.0
0.218,remote,0.218,0.218,0.0
